state,election_year,county,jurisdiction_tag,local_unit,level,dem_candidate,rep_candidate,dem_votes,rep_votes,other_votes,total_votes,comparison_contest,comparison_dem_candidate,comparison_rep_candidate,comparison_dem_votes,comparison_rep_votes,comparison_other_votes,coverage_mode,source_id,comparison_source_id,source_url
NC,2020,Wayne County,county:37191,03,precinct,Joseph R. Biden,Donald J. Trump,82,361,9,452,US SENATE,Cal Cunningham,Thom Tillis,84,334,28,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,04,precinct,Joseph R. Biden,Donald J. Trump,100,336,9,445,US SENATE,Cal Cunningham,Thom Tillis,104,318,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,05,precinct,Joseph R. Biden,Donald J. Trump,79,249,14,342,US SENATE,Cal Cunningham,Thom Tillis,78,233,27,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,06,precinct,Joseph R. Biden,Donald J. Trump,90,96,4,190,US SENATE,Cal Cunningham,Thom Tillis,88,88,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,07,precinct,Joseph R. Biden,Donald J. Trump,106,344,12,462,US SENATE,Cal Cunningham,Thom Tillis,105,320,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,08,precinct,Joseph R. Biden,Donald J. Trump,55,415,9,479,US SENATE,Cal Cunningham,Thom Tillis,69,376,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,09,precinct,Joseph R. Biden,Donald J. Trump,56,253,10,319,US SENATE,Cal Cunningham,Thom Tillis,57,237,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,10,precinct,Joseph R. Biden,Donald J. Trump,143,56,2,201,US SENATE,Cal Cunningham,Thom Tillis,139,55,5,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,11,precinct,Joseph R. Biden,Donald J. Trump,145,47,4,196,US SENATE,Cal Cunningham,Thom Tillis,134,49,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,12,precinct,Joseph R. Biden,Donald J. Trump,149,113,5,267,US SENATE,Cal Cunningham,Thom Tillis,140,104,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,13,precinct,Joseph R. Biden,Donald J. Trump,109,79,2,190,US SENATE,Cal Cunningham,Thom Tillis,110,69,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,14,precinct,Joseph R. Biden,Donald J. Trump,72,310,5,387,US SENATE,Cal Cunningham,Thom Tillis,67,299,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,15,precinct,Joseph R. Biden,Donald J. Trump,105,376,4,485,US SENATE,Cal Cunningham,Thom Tillis,108,349,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,16,precinct,Joseph R. Biden,Donald J. Trump,111,206,4,321,US SENATE,Cal Cunningham,Thom Tillis,112,184,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,17,precinct,Joseph R. Biden,Donald J. Trump,93,12,0,105,US SENATE,Cal Cunningham,Thom Tillis,91,9,3,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,18,precinct,Joseph R. Biden,Donald J. Trump,102,37,2,141,US SENATE,Cal Cunningham,Thom Tillis,95,28,15,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,21,precinct,Joseph R. Biden,Donald J. Trump,102,78,3,183,US SENATE,Cal Cunningham,Thom Tillis,96,75,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,22,precinct,Joseph R. Biden,Donald J. Trump,95,70,4,169,US SENATE,Cal Cunningham,Thom Tillis,90,67,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,23,precinct,Joseph R. Biden,Donald J. Trump,100,163,8,271,US SENATE,Cal Cunningham,Thom Tillis,84,157,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,24,precinct,Joseph R. Biden,Donald J. Trump,64,484,12,560,US SENATE,Cal Cunningham,Thom Tillis,62,469,25,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,26,precinct,Joseph R. Biden,Donald J. Trump,128,148,5,281,US SENATE,Cal Cunningham,Thom Tillis,130,132,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,27,precinct,Joseph R. Biden,Donald J. Trump,107,58,5,170,US SENATE,Cal Cunningham,Thom Tillis,103,56,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,28,precinct,Joseph R. Biden,Donald J. Trump,168,269,12,449,US SENATE,Cal Cunningham,Thom Tillis,155,255,36,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,29,precinct,Joseph R. Biden,Donald J. Trump,107,42,7,156,US SENATE,Cal Cunningham,Thom Tillis,98,42,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,1920,precinct,Joseph R. Biden,Donald J. Trump,256,34,3,293,US SENATE,Cal Cunningham,Thom Tillis,245,34,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wayne County,county:37191,2530,precinct,Joseph R. Biden,Donald J. Trump,134,151,2,287,US SENATE,Cal Cunningham,Thom Tillis,131,138,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,101,precinct,Joseph R. Biden,Donald J. Trump,28,243,5,276,US SENATE,Cal Cunningham,Thom Tillis,43,214,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,102,precinct,Joseph R. Biden,Donald J. Trump,71,372,7,450,US SENATE,Cal Cunningham,Thom Tillis,85,336,22,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,103,precinct,Joseph R. Biden,Donald J. Trump,23,208,4,235,US SENATE,Cal Cunningham,Thom Tillis,20,202,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,104,precinct,Joseph R. Biden,Donald J. Trump,50,293,5,348,US SENATE,Cal Cunningham,Thom Tillis,76,255,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,105,precinct,Joseph R. Biden,Donald J. Trump,40,410,6,456,US SENATE,Cal Cunningham,Thom Tillis,59,371,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,106,precinct,Joseph R. Biden,Donald J. Trump,46,254,1,301,US SENATE,Cal Cunningham,Thom Tillis,44,239,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,107,precinct,Joseph R. Biden,Donald J. Trump,100,853,10,963,US SENATE,Cal Cunningham,Thom Tillis,139,791,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,108,precinct,Joseph R. Biden,Donald J. Trump,51,149,4,204,US SENATE,Cal Cunningham,Thom Tillis,57,132,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,109,precinct,Joseph R. Biden,Donald J. Trump,51,254,2,307,US SENATE,Cal Cunningham,Thom Tillis,65,220,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,111,precinct,Joseph R. Biden,Donald J. Trump,44,292,6,342,US SENATE,Cal Cunningham,Thom Tillis,59,265,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,112,precinct,Joseph R. Biden,Donald J. Trump,66,436,5,507,US SENATE,Cal Cunningham,Thom Tillis,84,395,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,113A,precinct,Joseph R. Biden,Donald J. Trump,70,432,4,506,US SENATE,Cal Cunningham,Thom Tillis,91,387,15,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,114,precinct,Joseph R. Biden,Donald J. Trump,23,228,5,256,US SENATE,Cal Cunningham,Thom Tillis,34,208,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,115A,precinct,Joseph R. Biden,Donald J. Trump,79,592,8,679,US SENATE,Cal Cunningham,Thom Tillis,93,548,30,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,117,precinct,Joseph R. Biden,Donald J. Trump,50,396,11,457,US SENATE,Cal Cunningham,Thom Tillis,60,368,25,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,118,precinct,Joseph R. Biden,Donald J. Trump,114,183,10,307,US SENATE,Cal Cunningham,Thom Tillis,119,155,28,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,119,precinct,Joseph R. Biden,Donald J. Trump,86,554,10,650,US SENATE,Cal Cunningham,Thom Tillis,97,504,40,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,120,precinct,Joseph R. Biden,Donald J. Trump,30,331,2,363,US SENATE,Cal Cunningham,Thom Tillis,40,297,19,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,121,precinct,Joseph R. Biden,Donald J. Trump,28,266,7,301,US SENATE,Cal Cunningham,Thom Tillis,44,228,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,122,precinct,Joseph R. Biden,Donald J. Trump,14,377,1,392,US SENATE,Cal Cunningham,Thom Tillis,26,352,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,123,precinct,Joseph R. Biden,Donald J. Trump,34,353,3,390,US SENATE,Cal Cunningham,Thom Tillis,41,331,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,124,precinct,Joseph R. Biden,Donald J. Trump,55,499,5,559,US SENATE,Cal Cunningham,Thom Tillis,73,452,29,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,125,precinct,Joseph R. Biden,Donald J. Trump,25,251,4,280,US SENATE,Cal Cunningham,Thom Tillis,36,213,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,126,precinct,Joseph R. Biden,Donald J. Trump,17,217,2,236,US SENATE,Cal Cunningham,Thom Tillis,26,191,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,127,precinct,Joseph R. Biden,Donald J. Trump,77,162,7,246,US SENATE,Cal Cunningham,Thom Tillis,84,146,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,128,precinct,Joseph R. Biden,Donald J. Trump,80,527,5,612,US SENATE,Cal Cunningham,Thom Tillis,104,467,33,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilkes County,county:37193,129,precinct,Joseph R. Biden,Donald J. Trump,59,231,3,293,US SENATE,Cal Cunningham,Thom Tillis,56,220,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRBL,precinct,Joseph R. Biden,Donald J. Trump,518,1554,7,2079,US SENATE,Cal Cunningham,Thom Tillis,529,1464,61,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRCR,precinct,Joseph R. Biden,Donald J. Trump,528,1240,19,1787,US SENATE,Cal Cunningham,Thom Tillis,542,1168,67,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRGA,precinct,Joseph R. Biden,Donald J. Trump,820,949,15,1784,US SENATE,Cal Cunningham,Thom Tillis,820,897,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PROL,precinct,Joseph R. Biden,Donald J. Trump,832,2297,35,3164,US SENATE,Cal Cunningham,Thom Tillis,831,2189,119,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRSA,precinct,Joseph R. Biden,Donald J. Trump,385,383,7,775,US SENATE,Cal Cunningham,Thom Tillis,381,361,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRSP,precinct,Joseph R. Biden,Donald J. Trump,473,1099,11,1583,US SENATE,Cal Cunningham,Thom Tillis,476,1039,58,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRST,precinct,Joseph R. Biden,Donald J. Trump,500,499,7,1006,US SENATE,Cal Cunningham,Thom Tillis,495,470,36,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRTA,precinct,Joseph R. Biden,Donald J. Trump,2352,2742,38,5132,US SENATE,Cal Cunningham,Thom Tillis,2333,2630,145,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRTO,precinct,Joseph R. Biden,Donald J. Trump,1255,1576,22,2853,US SENATE,Cal Cunningham,Thom Tillis,1266,1478,88,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWA,precinct,Joseph R. Biden,Donald J. Trump,491,103,6,600,US SENATE,Cal Cunningham,Thom Tillis,478,89,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWB,precinct,Joseph R. Biden,Donald J. Trump,629,55,5,689,US SENATE,Cal Cunningham,Thom Tillis,608,53,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWC,precinct,Joseph R. Biden,Donald J. Trump,984,112,4,1100,US SENATE,Cal Cunningham,Thom Tillis,956,102,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWD,precinct,Joseph R. Biden,Donald J. Trump,575,828,23,1426,US SENATE,Cal Cunningham,Thom Tillis,547,813,51,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWE,precinct,Joseph R. Biden,Donald J. Trump,701,286,10,997,US SENATE,Cal Cunningham,Thom Tillis,689,267,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWH,precinct,Joseph R. Biden,Donald J. Trump,492,21,7,520,US SENATE,Cal Cunningham,Thom Tillis,467,20,25,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWI,precinct,Joseph R. Biden,Donald J. Trump,884,363,12,1259,US SENATE,Cal Cunningham,Thom Tillis,872,333,42,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Wilson County,county:37195,PRWJ,precinct,Joseph R. Biden,Donald J. Trump,1674,1134,25,2833,US SENATE,Cal Cunningham,Thom Tillis,1658,1069,88,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
